2018,100,Eric Gordon,HOU,5,35,46,19,16,2.6,2.2,0.5,0.4,1.5,50.7,2.7,0.002,22.3,6.4,0,0,0
2018,100,Bojan Bogdanovic,IND,3,46,46,31,16,4.1,1.7,0.9,0,1.5,61.4,1.9,0.003,19.4,10.2,0,0,0
2018,100,Eric Bledsoe,MIL,1,46,46,34,15.8,4.4,5.5,1.4,0.4,2.1,58.4,1.5,0.003,21.9,12.5,0,0,0
2018,100,Aaron Gordon,ORL,11,43,47,18,15.8,7.6,3.3,0.8,0.7,1.9,54.2,1.5,0.002,21.2,11.2,0,0,0
2018,100,Montrezl Harrell,LAC,7,46,46,25,15.7,6.8,1.7,1,1.4,1.4,63.8,0,0.002,21.8,14.7,0,0,0
2018,100,Malcolm Brogdon,MIL,1,43,46,32,15.6,4.5,3.4,0.7,0.3,1.7,62.4,1.5,0.003,19.7,12.1,0,0,0
2018,100,Chris Paul,HOU,5,26,46,16,15.6,4,8,2.1,0.3,3,54.4,2,0.003,22.5,13.1,9,0,0
2018,100,Gary Harris,DEN,2,27,45,19,15.5,3.1,2.7,1,0.4,1.1,53.4,1.7,0.002,21.5,9.1,0,0,0
2018,100,Dennis Schroder,OKC,3,45,46,27,15.4,3.6,4.3,1,0.2,2.6,50,1.4,0.002,24.8,9.3,0,0,0
2018,100,Bogdan Bogdanovic,SAC,10,35,47,17,15.4,3.6,4.1,0.9,0.2,1.9,54.7,2.1,0.002,23.3,10.9,0,0,0
2018,100,Steven Adams,OKC,3,45,46,27,15.3,10,1.7,1.5,0.8,1.6,61.3,0,0.003,16.4,11.8,0,0,0
2018,100,Marc Gasol,TOR,2,46,48,19,15.3,8.5,4.7,1.2,1.3,2.2,53.4,1.4,0.002,22.4,13.4,3,0,0
2018,100,Goran Dragic,MIA,7,14,45,6,15.3,3.1,4.9,0.7,0.3,2.5,51,1.6,0.002,23.7,9.4,1,1,0
2018,100,Evan Fournier,ORL,11,46,47,20,15.2,3.1,3.7,0.9,0.2,2.1,53.3,2,0.002,22.6,7.5,0,0,0
2018,100,Jeremy Lamb,CHA,8,43,46,21,15.1,5.6,2,1,0.3,1,54.9,1.4,0.002,21.6,11.1,0,0,0
2018,100,Domantas Sabonis,IND,3,44,46,29,15,9.6,2.9,0.7,0.5,2.2,66.1,0.1,0.003,22.3,17.5,0,0,0
2018,100,Jusuf Nurkic,POR,4,48,48,29,15,10.4,3.3,1.1,1.5,2.3,56.3,0.1,0.002,23.6,14.7,0,0,0
2018,100,Pascal Siakam,TOR,2,47,48,35,15,7,2.9,1,0.7,1.8,63.8,0.7,0.003,18.3,12.1,0,0,0
2018,100,Rudy Gobert,UTA,8,48,48,26,14.9,13.1,2.2,0.9,2.1,1.6,67,0,0.003,17,17.5,0,0,0
2018,100,Marcus Morris Sr.,BOS,5,43,47,27,14.8,6,1.3,0.6,0.3,1.3,62,2.2,0.002,20.3,11.4,0,0,0
2018,100,Emmanuel Mudiay,NYK,14,38,45,9,14.7,3.1,3.9,0.8,0.3,2,53.2,1.1,0.001,24.4,10.1,0,0,0
2018,100,Jabari Parker,WAS,9,35,46,7,14.6,6.4,2.2,0.6,0.3,2.3,53.4,1,0.001,24.5,10.4,0,0,0
2018,100,Collin Sexton,CLE,15,48,48,9,14.5,3,2.8,0.5,0.1,2.3,49.1,0.9,0,24.8,6.4,0,0,0
2018,100,Enes Kanter,POR,4,42,48,10,14.4,10.8,2,0.4,0.4,1.8,59,0.2,0.001,21.3,15.4,0,0,0
2018,100,Reggie Jackson,DET,9,46,46,20,14.1,2.8,4.1,0.7,0.1,1.8,52.1,1.8,0.001,22.1,8.3,0,0,0
2018,100,Kent Bazemore,ATL,12,35,46,11,14,4,2.6,1.7,0.9,2.1,54.6,1.5,0.001,21.3,9.9,0,0,0
2018,100,Terrence Ross,ORL,11,47,47,20,14,3.1,1.6,0.9,0.4,1.1,55.4,2.3,0.002,22.2,10.2,0,0,0
2018,100,Rudy Gay,SAS,6,38,48,23,13.9,6.5,2.4,0.8,0.6,1.6,60.1,1.1,0.002,21.5,12.7,0,0,0
2018,100,Taurean Prince,ATL,12,25,46,6,13.9,4,2,1.1,0.3,2.3,55.5,2.2,0.001,21.9,8,0,0,0
2018,100,Kyle Lowry,TOR,2,37,48,28,13.9,4.5,9.4,1.5,0.5,2.7,55.2,2.1,0.003,18.6,11.9,4,1,1
2018,100,Dwyane Wade,MIA,7,36,45,18,13.8,3.6,4.2,0.6,0.5,2.3,51.3,1.3,0.002,25.3,10.7,12,0,1
2018,100,Joe Harris,BKN,6,44,48,25,13.5,3.7,2.5,0.6,0.2,1.6,64.3,2.4,0.001,17,8.9,0,0,0
2018,100,Jaren Jackson Jr.,MEM,14,47,47,19,13.5,4.7,1.1,0.9,1.5,1.7,59.6,0.8,0.002,22.9,10.4,0,0,0
2018,100,Kelly Oubre Jr.,PHX,15,46,48,15,13.5,4.3,0.9,0.9,0.8,1.2,55.4,1.5,0.001,21.1,8.9,0,0,0
2018,100,Wesley Matthews,IND,3,40,46,16,13.4,2.4,2.5,0.8,0.3,1.4,55.9,2.3,0.002,18.6,7,0,0,0
2018,100,Carmelo Anthony,HOU,5,10,46,4,13.4,5.4,0.5,0.4,0.7,0.8,51.3,2.1,0.001,19.9,7.4,10,0,0
2018,100,Willie Cauley-Stein,SAC,10,47,47,24,13.4,8.8,2.7,1.2,0.6,1.3,54.2,0,0.002,19.4,11.9,0,0,0
2018,100,Robert Covington,MIN,11,35,46,20,13.3,5.5,1.3,2.1,1.3,1.3,58,2.4,0.003,15.4,8.3,0,0,0
2018,100,Otto Porter Jr.,CHI,13,34,47,16,13,5.7,1.9,1.5,0.6,1,57.9,1.6,0.002,17.4,11.1,0,0,0
2018,100,Paul Millsap,DEN,2,37,45,26,12.8,6.7,1.9,1.3,0.9,1.4,56.9,0.7,0.002,20.2,11.7,4,0,0
2018,100,Jerami Grant,OKC,3,46,46,28,12.8,5,0.9,0.8,1.4,0.9,60.7,1,0.003,14.2,8.6,0,0,0
2018,100,Myles Turner,IND,3,41,46,29,12.8,7.3,1.7,0.5,2.8,1.5,56.5,0.8,0.003,19.9,12.1,0,0,0
2018,100,Jonas Valanciunas,MEM,14,30,47,23,12.8,7.2,1,0.4,0.8,1.3,63.9,0.3,0.002,25.2,17.4,0,0,0
